order_id,customer_id,product_id,quantity,order_amount,order_status,order_timestamp
4050,987,153,5,766.95,PENDING,2026-06-09 06:13:41.465448
4051,475,169,3,5536.02,PENDING,2026-02-21 13:11:41.465448
4052,889,197,1,1066.92,COMPLETED,2026-02-14 21:10:41.465448
4053,581,177,2,736.92,COMPLETED,2026-08-18 12:39:41.465448
4054,60,97,5,8929.75,COMPLETED,2026-07-20 15:09:41.465448
4055,480,73,1,856.75,PENDING,2025-11-06 16:31:41.465448
4056,447,153,4,613.56,COMPLETED,2026-04-12 11:57:41.465448
4057,538,43,1,1932.58,COMPLETED,2026-03-24 11:42:41.465448
4058,41,90,2,280.44,PENDING,2025-10-01 10:03:41.465448
4059,120,1,5,7840.4,COMPLETED,2025-10-20 10:13:41.465448
4060,752,61,3,4412.88,COMPLETED,2025-12-22 00:03:41.465448
4061,424,132,4,635.52,PENDING,2026-01-03 09:39:41.465448
4062,748,1,5,7840.4,CANCELLED,2025-11-12 15:19:41.465448
4063,518,155,2,2026.4,COMPLETED,2026-01-22 17:53:41.465448
4064,814,128,5,2076.95,COMPLETED,2026-02-02 18:28:41.465448
4065,608,96,3,878.1,CANCELLED,2026-05-13 11:23:41.465448
4066,72,17,3,2772.54,CANCELLED,2026-06-01 20:14:41.465448
4067,473,180,5,305.65,COMPLETED,2026-01-10 09:52:41.465448
4068,384,23,4,6642.16,PENDING,2026-01-27 07:18:41.465448
4069,554,7,1,653.16,PENDING,2025-09-19 17:23:41.465448
4070,414,30,1,1124.6,COMPLETED,2025-11-02 19:07:41.465448
4071,105,61,4,5883.84,COMPLETED,2026-04-25 00:19:41.465448
4072,742,47,4,1164.08,CANCELLED,2026-08-24 16:03:41.465448
4073,669,163,3,3568.5,COMPLETED,2026-06-26 20:07:41.465448
4074,191,130,2,3833.82,PENDING,2026-05-08 04:15:41.465448
4075,620,117,1,507.96,CANCELLED,2025-11-10 11:43:41.465448
4076,191,8,4,4730.08,COMPLETED,2025-12-12 12:54:41.465448
4077,349,77,2,2876.2,COMPLETED,2026-03-16 03:02:41.465448
4078,931,37,1,1466.78,PENDING,2026-04-20 05:40:41.465448
4079,74,12,1,1678.16,COMPLETED,2026-07-13 13:40:41.465448
4080,261,148,5,2723.95,COMPLETED,2026-01-30 07:15:41.465448
4081,499,47,1,291.02,CANCELLED,2026-08-20 12:02:41.465448
4082,696,199,3,1556.01,CANCELLED,2026-05-19 18:34:41.465448
4083,17,143,1,1774.65,COMPLETED,2025-11-25 04:24:41.465448
4084,152,32,4,5081.36,COMPLETED,2025-12-15 02:50:41.465448
4085,905,198,2,2045.68,COMPLETED,2026-04-22 17:56:41.465448
4086,855,177,3,1105.38,CANCELLED,2025-09-18 02:57:41.465448
4087,672,9,3,964.23,COMPLETED,2025-09-16 06:12:41.465448
4088,833,85,4,3982.88,COMPLETED,2026-05-27 17:30:41.465448
4089,460,137,2,1885.0,COMPLETED,2026-06-06 20:52:41.465448
4090,17,61,4,5883.84,COMPLETED,2026-09-03 09:37:41.465448
4091,520,129,1,1382.33,PENDING,2026-01-16 02:23:41.465448
4092,300,1,5,7840.4,PENDING,2026-03-15 18:37:41.465448
4093,56,64,5,4293.45,COMPLETED,2026-04-28 13:35:41.465448
4094,886,49,3,2949.63,COMPLETED,2025-10-19 20:44:41.465448
4095,265,189,5,1930.2,CANCELLED,2025-12-27 12:55:41.465448
4096,15,133,3,3478.68,COMPLETED,2025-10-02 23:39:41.465448
4097,513,37,2,2933.56,COMPLETED,2026-02-22 23:01:41.465448
4098,625,102,2,878.06,CANCELLED,2025-12-25 04:30:41.465448
4099,45,113,1,1987.21,PENDING,2026-06-10 20:04:41.465448
4100,572,74,1,197.72,CANCELLED,2025-12-03 01:39:41.465448
4101,961,156,1,551.03,COMPLETED,2026-05-01 15:17:41.465448
4102,242,151,5,1083.5,CANCELLED,2025-12-16 00:35:41.465448
4103,907,33,3,1649.43,PENDING,2025-09-17 14:14:41.465448
4104,342,12,1,1678.16,COMPLETED,2026-09-03 04:58:41.465448
4105,145,123,5,9003.2,COMPLETED,2026-05-04 08:28:41.465448
4106,97,96,1,292.7,COMPLETED,2026-03-07 01:40:41.465448
4107,251,166,2,724.26,COMPLETED,2026-07-25 17:29:41.465448
4108,846,73,5,4283.75,COMPLETED,2025-12-17 00:43:41.465448
4109,550,168,1,1267.72,COMPLETED,2026-05-09 17:24:41.465448
4110,209,37,3,4400.34,CANCELLED,2026-08-01 10:12:41.465448
4111,914,75,1,1239.9,COMPLETED,2025-12-11 09:39:41.465448
4112,970,31,1,690.91,CANCELLED,2026-08-15 13:30:41.465448
4113,304,154,5,5513.35,COMPLETED,2026-03-07 23:32:41.465448
4114,136,191,4,3125.04,CANCELLED,2025-10-15 02:22:41.465448
4115,202,51,3,5226.84,COMPLETED,2025-12-23 01:40:41.465448
4116,344,160,3,4516.74,CANCELLED,2026-04-11 07:28:41.465448
4117,719,200,3,3234.42,COMPLETED,2025-11-04 14:27:41.465448
4118,103,166,1,362.13,CANCELLED,2025-11-24 19:36:41.465448
4119,458,56,3,5289.66,COMPLETED,2026-01-11 23:56:41.465448
4120,293,180,5,305.65,COMPLETED,2026-05-09 16:04:41.465448
4121,607,135,2,951.24,COMPLETED,2025-12-06 18:02:41.465448
4122,889,147,2,3969.96,COMPLETED,2026-02-26 16:26:41.465448
4123,58,193,5,5201.05,CANCELLED,2026-01-20 15:39:41.465448
4124,71,79,1,316.1,COMPLETED,2025-12-11 04:11:41.465448
4125,421,57,5,6208.45,CANCELLED,2025-10-13 14:11:41.465448
4126,194,150,3,3894.9,CANCELLED,2026-06-24 03:21:41.465448
4127,549,22,2,893.08,COMPLETED,2026-08-09 12:57:41.465448
4128,463,42,3,5369.79,COMPLETED,2026-02-09 19:48:41.465448
4129,775,48,5,7182.4,CANCELLED,2026-07-24 16:05:41.465448
4130,533,152,4,2338.52,CANCELLED,2025-11-18 17:17:41.465448
4131,596,91,4,6969.72,COMPLETED,2026-05-11 00:48:41.465448
4132,323,9,4,1285.64,COMPLETED,2026-04-08 12:05:41.465448
4133,530,60,3,5630.4,COMPLETED,2026-01-21 22:29:41.465448
4134,240,154,1,1102.67,COMPLETED,2026-09-04 10:29:41.465448
4135,534,76,5,1844.55,CANCELLED,2026-06-12 23:47:41.465448
4136,15,52,4,4477.88,COMPLETED,2026-03-07 16:01:41.465448
4137,671,90,1,140.22,PENDING,2025-10-23 22:52:41.465448
4138,910,77,5,7190.5,CANCELLED,2026-03-17 22:49:41.465448
4139,563,91,4,6969.72,COMPLETED,2026-02-19 05:47:41.465448
4140,60,125,3,2342.91,COMPLETED,2025-11-15 00:09:41.465448
4141,589,171,1,394.51,COMPLETED,2026-07-07 16:22:41.465448
4142,25,165,5,7134.45,CANCELLED,2025-10-03 16:12:41.465448
4143,314,193,3,3120.63,COMPLETED,2026-01-26 23:36:41.465448
4144,251,44,5,8201.5,PENDING,2026-04-25 12:09:41.465448
4145,782,186,5,2540.45,COMPLETED,2026-04-20 16:31:41.465448
4146,634,15,5,6011.6,COMPLETED,2025-11-12 17:35:41.465448
4147,646,197,4,4267.68,COMPLETED,2026-01-28 14:27:41.465448
4148,933,7,5,3265.8,COMPLETED,2026-08-03 04:43:41.465448
4149,705,178,1,686.58,COMPLETED,2026-04-25 07:14:41.465448
4150,60,43,2,3865.16,PENDING,2026-06-21 07:01:41.465448
4151,766,186,4,2032.36,COMPLETED,2026-05-25 20:35:41.465448
4152,490,117,1,507.96,COMPLETED,2026-01-26 15:33:41.465448
4153,657,62,5,9581.05,COMPLETED,2026-08-17 08:31:41.465448
4154,252,135,5,2378.1,PENDING,2026-01-11 05:57:41.465448
4155,629,15,1,1202.32,PENDING,2025-10-14 12:49:41.465448
4156,191,109,3,2945.58,PENDING,2026-08-05 05:20:41.465448
4157,872,146,2,2133.92,COMPLETED,2025-11-01 13:19:41.465448
4158,527,71,4,6189.28,CANCELLED,2025-10-06 12:30:41.465448
4159,731,39,4,7378.12,CANCELLED,2026-05-26 12:39:41.465448
4160,262,177,2,736.92,COMPLETED,2026-07-05 05:14:41.465448
4161,379,175,4,742.44,CANCELLED,2025-12-04 01:35:41.465448
4162,655,118,3,4653.57,CANCELLED,2025-09-18 16:18:41.465448
4163,93,141,2,323.98,COMPLETED,2026-05-12 22:12:41.465448
4164,920,181,1,485.53,COMPLETED,2025-10-07 21:02:41.465448
4165,345,39,3,5533.59,CANCELLED,2026-02-03 02:27:41.465448
4166,466,9,2,642.82,CANCELLED,2026-03-08 21:39:41.465448
4167,314,47,1,291.02,COMPLETED,2025-11-08 03:44:41.465448
4168,710,139,4,4936.16,CANCELLED,2025-09-27 17:07:41.465448
4169,535,154,1,1102.67,PENDING,2026-03-12 01:43:41.465448
4170,533,142,3,1367.64,PENDING,2025-09-16 15:01:41.465448
4171,580,167,1,724.16,COMPLETED,2026-05-14 03:49:41.465448
4172,773,129,4,5529.32,COMPLETED,2025-10-08 14:04:41.465448
4173,545,128,3,1246.17,COMPLETED,2025-10-07 10:24:41.465448
4174,585,44,2,3280.6,COMPLETED,2025-12-21 12:09:41.465448
4175,642,134,4,6401.36,COMPLETED,2026-02-28 08:51:41.465448
4176,408,123,5,9003.2,CANCELLED,2026-02-15 00:16:41.465448
4177,373,200,1,1078.14,CANCELLED,2026-07-25 20:04:41.465448
4178,540,184,2,501.66,CANCELLED,2025-11-06 00:29:41.465448
4179,431,89,4,5514.52,COMPLETED,2025-12-15 05:29:41.465448
4180,192,1,2,3136.16,COMPLETED,2026-04-29 23:39:41.465448
4181,178,74,3,593.16,COMPLETED,2026-01-08 20:44:41.465448
4182,486,91,1,1742.43,CANCELLED,2026-02-18 23:41:41.465448
4183,604,73,5,4283.75,COMPLETED,2025-10-22 05:48:41.465448
4184,667,108,2,83.06,CANCELLED,2025-10-26 02:10:41.465448
4185,985,133,3,3478.68,CANCELLED,2025-10-17 22:56:41.465448
4186,462,193,5,5201.05,CANCELLED,2026-05-22 13:26:41.465448
4187,236,84,3,5552.16,COMPLETED,2026-03-20 07:23:41.465448
4188,59,119,5,3528.8,COMPLETED,2026-03-09 05:42:41.465448
4189,441,119,2,1411.52,COMPLETED,2026-03-26 10:05:41.465448
4190,148,36,3,2704.14,COMPLETED,2026-02-14 13:46:41.465448
4191,644,134,1,1600.34,PENDING,2026-05-25 05:54:41.465448
4192,108,21,3,5898.33,COMPLETED,2026-03-20 14:45:41.465448
4193,496,69,1,1733.82,COMPLETED,2026-04-22 23:05:41.465448
4194,847,172,1,131.66,COMPLETED,2025-11-22 00:48:41.465448
4195,115,14,2,1441.86,COMPLETED,2026-06-15 13:02:41.465448
4196,885,190,3,5350.17,COMPLETED,2026-01-30 14:15:41.465448
4197,797,186,1,508.09,PENDING,2026-05-04 11:54:41.465448
4198,949,4,5,4523.7,COMPLETED,2026-06-14 15:25:41.465448
4199,640,29,2,3978.64,CANCELLED,2025-11-29 03:06:41.465448
4200,183,13,2,3348.16,COMPLETED,2026-02-10 10:25:41.465448
4201,14,29,3,5967.96,COMPLETED,2025-10-16 02:17:41.465448
4202,536,19,3,1577.04,CANCELLED,2026-02-06 16:51:41.465448
4203,831,14,3,2162.79,COMPLETED,2026-03-20 10:56:41.465448
4204,948,113,4,7948.84,CANCELLED,2025-10-17 04:09:41.465448
4205,809,71,3,4641.96,COMPLETED,2025-11-03 05:58:41.465448
4206,934,50,5,4798.05,CANCELLED,2026-05-21 23:26:41.465448
4207,203,105,3,5123.85,COMPLETED,2026-04-15 23:09:41.465448
4208,49,119,1,705.76,COMPLETED,2025-12-02 13:09:41.465448
4209,359,197,5,5334.6,CANCELLED,2025-10-13 17:51:41.465448
4210,89,67,1,1516.99,CANCELLED,2026-03-18 17:44:41.465448
4211,467,75,1,1239.9,CANCELLED,2025-12-28 18:17:41.465448
4212,102,158,1,952.46,COMPLETED,2026-08-26 01:07:41.465448
4213,494,182,5,5095.6,COMPLETED,2026-01-14 16:49:41.465448
4214,516,102,1,439.03,COMPLETED,2026-01-19 05:30:41.465448
4215,45,77,1,1438.1,COMPLETED,2026-03-31 05:38:41.465448
4216,98,17,3,2772.54,CANCELLED,2026-09-07 14:23:41.465448
4217,250,28,3,5571.6,COMPLETED,2026-06-18 20:23:41.465448
4218,286,46,1,11.38,COMPLETED,2026-02-13 05:08:41.465448
4219,954,28,2,3714.4,PENDING,2026-08-13 13:01:41.465448
4220,98,8,2,2365.04,PENDING,2026-09-06 13:58:41.465448
4221,529,86,5,7106.25,COMPLETED,2025-09-23 04:52:41.465448
4222,662,72,4,1342.32,COMPLETED,2026-06-16 03:21:41.465448
4223,190,125,1,780.97,COMPLETED,2026-08-24 21:26:41.465448
4224,581,175,5,928.05,PENDING,2026-07-04 07:55:41.465448
4225,773,111,2,1513.24,CANCELLED,2026-07-03 13:06:41.465448
4226,154,111,1,756.62,COMPLETED,2026-07-17 03:54:41.465448
4227,982,94,2,3831.96,COMPLETED,2026-07-07 09:46:41.465448
4228,938,15,5,6011.6,PENDING,2026-07-06 04:19:41.465448
4229,478,6,5,4067.55,PENDING,2025-11-19 18:21:41.465448
4230,107,33,4,2199.24,PENDING,2026-02-08 04:40:41.465448
4231,591,118,1,1551.19,COMPLETED,2026-03-16 06:10:41.465448
4232,378,14,3,2162.79,COMPLETED,2026-08-14 03:48:41.465448
4233,600,103,2,3582.52,PENDING,2026-04-20 17:38:41.465448
4234,210,90,2,280.44,COMPLETED,2025-10-07 09:23:41.465448
4235,433,123,2,3601.28,COMPLETED,2025-12-10 05:24:41.465448
4236,491,51,2,3484.56,PENDING,2025-12-11 07:40:41.465448
4237,839,188,1,112.56,COMPLETED,2025-10-21 03:02:41.465448
4238,50,103,3,5373.78,PENDING,2025-09-14 03:31:41.465448
4239,670,136,3,169.59,PENDING,2026-07-09 01:47:41.465448
4240,655,177,3,1105.38,COMPLETED,2025-10-24 17:07:41.465448
4241,691,157,5,3162.0,PENDING,2026-04-27 12:14:41.465448
4242,656,169,4,7381.36,COMPLETED,2026-09-01 17:24:41.465448
4243,543,149,1,1532.91,COMPLETED,2026-05-06 12:23:41.465448
4244,721,149,2,3065.82,PENDING,2025-11-30 19:54:41.465448
4245,364,171,5,1972.55,COMPLETED,2026-03-10 05:47:41.465448
4246,105,179,2,1216.48,COMPLETED,2025-12-06 12:09:41.465448
4247,83,78,3,66.3,COMPLETED,2026-01-18 20:46:41.465448
4248,328,73,2,1713.5,COMPLETED,2026-04-11 02:28:41.465448
4249,364,138,1,1498.05,COMPLETED,2025-12-16 15:52:41.465448
4250,746,53,1,1409.28,CANCELLED,2026-07-10 00:18:41.465448
4251,102,4,2,1809.48,COMPLETED,2026-04-24 21:41:41.465448
4252,469,55,1,1189.97,COMPLETED,2026-07-20 12:48:41.465448
4253,883,82,1,1714.57,COMPLETED,2026-08-02 21:33:41.465448
4254,495,121,5,5922.05,CANCELLED,2025-10-15 17:39:41.465448
4255,144,58,3,4827.72,PENDING,2026-03-10 23:16:41.465448
4256,702,114,1,487.86,COMPLETED,2026-08-15 21:05:41.465448
4257,310,177,1,368.46,PENDING,2026-03-14 12:05:41.465448
4258,26,21,5,9830.55,COMPLETED,2026-03-13 21:05:41.465448
4259,158,104,4,955.88,CANCELLED,2026-05-18 07:02:41.465448
4260,116,47,4,1164.08,COMPLETED,2026-05-06 20:44:41.465448
4261,784,46,4,45.52,CANCELLED,2025-12-09 18:51:41.465448
4262,710,159,2,1636.42,PENDING,2025-10-12 16:17:41.465448
4263,600,7,2,1306.32,PENDING,2025-12-22 02:58:41.465448
4264,528,105,3,5123.85,COMPLETED,2025-11-05 20:04:41.465448
4265,905,126,2,2437.7,PENDING,2026-01-03 00:40:41.465448
4266,471,13,3,5022.24,COMPLETED,2026-04-09 02:50:41.465448
4267,248,5,4,1040.8,PENDING,2025-09-29 01:32:41.465448
4268,811,178,1,686.58,PENDING,2025-11-26 06:46:41.465448
4269,534,114,2,975.72,COMPLETED,2025-12-07 17:08:41.465448
4270,813,124,5,7010.8,PENDING,2026-06-11 13:25:41.465448
4271,721,160,4,6022.32,COMPLETED,2025-11-27 06:15:41.465448
4272,899,13,2,3348.16,CANCELLED,2025-11-26 21:45:41.465448
4273,957,71,3,4641.96,COMPLETED,2026-04-06 18:15:41.465448
4274,646,144,2,992.2,COMPLETED,2026-01-18 06:15:41.465448
4275,27,111,3,2269.86,PENDING,2026-02-06 03:59:41.465448
4276,611,74,2,395.44,PENDING,2026-01-10 04:30:41.465448
4277,831,33,5,2749.05,PENDING,2026-07-01 11:15:41.465448
4278,451,142,4,1823.52,CANCELLED,2026-08-28 02:10:41.465448
4279,704,37,5,7333.9,COMPLETED,2026-07-31 03:45:41.465448
4280,202,122,3,3878.28,CANCELLED,2026-08-06 03:45:41.465448
4281,518,48,1,1436.48,CANCELLED,2026-04-16 00:55:41.465448
4282,817,28,4,7428.8,CANCELLED,2026-01-04 20:13:41.465448
4283,258,4,4,3618.96,COMPLETED,2026-01-14 00:38:41.465448
4284,48,32,3,3811.02,CANCELLED,2026-07-26 02:20:41.465448
4285,250,151,1,216.7,COMPLETED,2025-10-08 12:33:41.465448
4286,72,71,1,1547.32,CANCELLED,2025-09-13 10:00:41.465448
4287,102,108,2,83.06,COMPLETED,2026-04-04 23:53:41.465448
4288,329,62,5,9581.05,COMPLETED,2026-07-20 22:15:41.465448
4289,626,20,1,1375.48,COMPLETED,2026-07-15 09:05:41.465448
4290,842,186,1,508.09,CANCELLED,2026-02-01 10:44:41.465448
4291,326,48,1,1436.48,COMPLETED,2026-04-23 07:41:41.465448
4292,96,69,3,5201.46,CANCELLED,2026-04-23 04:41:41.465448
4293,271,69,2,3467.64,CANCELLED,2025-10-20 11:31:41.465448
4294,272,100,3,402.12,COMPLETED,2026-05-21 00:05:41.465448
4295,611,144,4,1984.4,COMPLETED,2025-10-12 23:44:41.465448
4296,707,89,4,5514.52,CANCELLED,2026-08-04 07:58:41.465448
4297,655,127,5,2764.2,CANCELLED,2025-10-10 00:46:41.465448
4298,455,91,4,6969.72,COMPLETED,2026-05-23 10:50:41.465448
4299,551,39,5,9222.65,CANCELLED,2026-01-31 20:08:41.465448
4300,228,117,5,2539.8,PENDING,2026-01-26 21:53:41.465448
4301,49,90,2,280.44,PENDING,2025-10-02 06:10:41.465448
4302,434,27,4,289.12,COMPLETED,2026-01-31 07:08:41.465448
4303,665,3,3,3280.38,COMPLETED,2025-12-26 00:10:41.465448
4304,334,5,2,520.4,PENDING,2026-07-04 11:05:41.465448
4305,955,79,3,948.3,COMPLETED,2026-07-09 23:44:41.465448
4306,287,87,3,1802.88,CANCELLED,2025-09-15 04:11:41.465448
4307,917,40,5,4613.1,COMPLETED,2026-04-04 23:20:41.465448
4308,493,182,3,3057.36,CANCELLED,2026-06-12 12:28:41.465448
4309,520,77,4,5752.4,COMPLETED,2026-08-29 20:25:41.465448
4310,802,136,1,56.53,COMPLETED,2026-02-25 15:46:41.465448
4311,310,124,5,7010.8,COMPLETED,2025-12-07 22:44:41.465448
4312,743,192,2,2502.72,PENDING,2026-04-04 08:48:41.465448
4313,551,200,4,4312.56,COMPLETED,2025-11-16 09:55:41.465448
4314,218,80,5,6527.1,CANCELLED,2025-12-30 04:00:41.465448
4315,848,180,1,61.13,PENDING,2026-03-30 04:25:41.465448
4316,330,136,4,226.12,COMPLETED,2025-11-29 23:08:41.465448
4317,288,116,1,1169.61,COMPLETED,2026-03-22 06:48:41.465448
4318,591,5,1,260.2,CANCELLED,2026-08-05 05:52:41.465448
4319,749,14,3,2162.79,COMPLETED,2025-09-20 22:28:41.465448
4320,134,71,1,1547.32,COMPLETED,2025-10-14 19:28:41.465448
4321,742,133,1,1159.56,CANCELLED,2026-02-01 23:21:41.465448
4322,399,27,4,289.12,COMPLETED,2026-04-12 04:33:41.465448
4323,354,151,2,433.4,COMPLETED,2026-09-11 12:10:41.465448
4324,107,6,2,1627.02,PENDING,2026-02-07 01:48:41.465448
4325,848,178,1,686.58,COMPLETED,2026-01-18 09:31:41.465448
4326,563,108,3,124.59,COMPLETED,2025-11-22 19:36:41.465448
4327,353,57,5,6208.45,CANCELLED,2025-10-08 07:47:41.465448
4328,74,138,2,2996.1,CANCELLED,2025-12-20 11:00:41.465448
4329,174,142,5,2279.4,CANCELLED,2026-09-11 23:47:41.465448
4330,469,109,2,1963.72,COMPLETED,2026-04-02 02:59:41.465448
4331,475,198,5,5114.2,COMPLETED,2026-01-02 01:52:41.465448
4332,177,173,3,3804.21,COMPLETED,2026-05-18 20:26:41.465448
4333,50,188,2,225.12,COMPLETED,2025-11-26 10:18:41.465448
4334,445,88,4,1443.92,PENDING,2026-07-02 15:38:41.465448
4335,537,169,5,9226.7,COMPLETED,2026-05-31 15:56:41.465448
4336,666,88,4,1443.92,COMPLETED,2025-12-27 22:30:41.465448
4337,514,183,2,758.52,PENDING,2026-06-28 23:21:41.465448
4338,53,51,3,5226.84,COMPLETED,2025-09-21 15:20:41.465448
4339,507,111,5,3783.1,CANCELLED,2026-02-12 21:35:41.465448
4340,994,103,5,8956.3,PENDING,2025-12-09 07:47:41.465448
4341,764,182,4,4076.48,COMPLETED,2026-01-02 13:22:41.465448
4342,233,128,5,2076.95,COMPLETED,2026-01-28 17:36:41.465448
4343,697,12,2,3356.32,COMPLETED,2025-09-12 21:26:41.465448
4344,194,125,4,3123.88,PENDING,2025-09-13 06:49:41.465448
4345,572,61,5,7354.8,CANCELLED,2026-09-11 01:25:41.465448
4346,816,65,2,3431.9,COMPLETED,2026-04-19 06:37:41.465448
4347,344,137,1,942.5,PENDING,2026-07-09 14:14:41.465448
4348,546,162,1,1243.83,CANCELLED,2026-07-06 21:40:41.465448
4349,196,200,4,4312.56,PENDING,2025-12-27 07:07:41.465448
4350,769,53,1,1409.28,COMPLETED,2025-09-22 21:24:41.465448
4351,444,63,3,4942.98,COMPLETED,2026-09-03 04:03:41.465448
4352,163,156,1,551.03,COMPLETED,2026-09-02 19:26:41.465448
4353,708,77,4,5752.4,COMPLETED,2025-12-08 06:01:41.465448
4354,853,199,3,1556.01,CANCELLED,2026-08-15 08:39:41.465448
4355,554,48,4,5745.92,COMPLETED,2026-08-30 21:04:41.465448
4356,145,41,5,6048.15,CANCELLED,2026-08-08 21:34:41.465448
4357,582,189,2,772.08,PENDING,2025-10-10 20:51:41.465448
4358,221,98,1,1627.75,COMPLETED,2025-09-27 03:50:41.465448
4359,68,53,1,1409.28,COMPLETED,2025-10-30 02:17:41.465448
4360,656,25,5,7655.55,PENDING,2026-05-20 05:26:41.465448
4361,375,174,2,1917.1,COMPLETED,2025-11-29 19:26:41.465448
4362,87,141,1,161.99,COMPLETED,2026-04-18 15:11:41.465448
4363,414,39,4,7378.12,COMPLETED,2026-01-19 19:17:41.465448
4364,918,71,1,1547.32,COMPLETED,2026-08-25 14:18:41.465448
4365,494,138,5,7490.25,PENDING,2026-08-28 19:14:41.465448
4366,383,168,3,3803.16,COMPLETED,2026-07-19 15:47:41.465448
4367,27,95,5,8579.7,PENDING,2026-06-06 21:38:41.465448
4368,929,107,4,6301.56,CANCELLED,2026-02-21 21:21:41.465448
4369,455,18,1,573.96,PENDING,2025-09-26 14:16:41.465448
4370,661,42,3,5369.79,CANCELLED,2026-02-26 02:48:41.465448
4371,2,153,1,153.39,COMPLETED,2025-11-01 07:03:41.465448
4372,30,150,2,2596.6,CANCELLED,2026-07-22 18:11:41.465448
4373,439,96,1,292.7,COMPLETED,2026-03-13 16:46:41.465448
4374,307,139,3,3702.12,COMPLETED,2025-11-04 15:57:41.465448
4375,969,175,4,742.44,COMPLETED,2026-01-11 10:46:41.465448
4376,134,80,3,3916.26,COMPLETED,2026-07-12 02:05:41.465448
4377,392,90,3,420.66,COMPLETED,2025-10-16 15:13:41.465448
4378,45,174,4,3834.2,CANCELLED,2026-01-06 12:11:41.465448
4379,252,22,4,1786.16,PENDING,2026-04-15 15:33:41.465448
4380,130,72,2,671.16,COMPLETED,2025-10-08 16:17:41.465448
4381,403,94,5,9579.9,CANCELLED,2026-07-31 14:34:41.465448
4382,78,139,1,1234.04,CANCELLED,2026-06-21 04:21:41.465448
4383,959,24,1,1350.3,PENDING,2026-08-29 21:17:41.465448
4384,965,7,1,653.16,COMPLETED,2025-10-18 15:14:41.465448
4385,972,25,1,1531.11,COMPLETED,2026-03-08 07:47:41.465448
4386,276,181,1,485.53,CANCELLED,2025-10-18 21:57:41.465448
4387,895,73,4,3427.0,COMPLETED,2026-01-06 19:48:41.465448
4388,734,100,2,268.08,COMPLETED,2026-04-07 15:45:41.465448
4389,718,167,2,1448.32,COMPLETED,2026-08-03 10:27:41.465448
4390,372,74,1,197.72,CANCELLED,2025-11-14 09:15:41.465448
4391,869,180,4,244.52,COMPLETED,2026-02-20 20:42:41.465448
4392,341,83,3,2654.58,COMPLETED,2026-03-13 08:10:41.465448
4393,236,37,1,1466.78,COMPLETED,2025-11-22 15:35:41.465448
4394,489,33,3,1649.43,COMPLETED,2026-09-08 09:14:41.465448
4395,216,157,4,2529.6,COMPLETED,2026-07-04 21:56:41.465448
4396,350,124,5,7010.8,COMPLETED,2026-05-17 20:31:41.465448
4397,202,125,4,3123.88,COMPLETED,2025-11-25 00:09:41.465448
4398,177,14,2,1441.86,PENDING,2026-04-06 03:18:41.465448
4399,300,10,3,2522.91,PENDING,2026-04-26 05:12:41.465448
4400,412,110,1,1999.92,PENDING,2025-12-02 22:20:41.465448
4401,159,17,3,2772.54,PENDING,2025-11-30 05:38:41.465448
4402,770,82,1,1714.57,COMPLETED,2026-03-08 10:43:41.465448
4403,745,174,5,4792.75,CANCELLED,2026-03-08 18:58:41.465448
4404,310,63,2,3295.32,PENDING,2025-11-14 15:19:41.465448
4405,91,57,1,1241.69,PENDING,2026-08-28 21:21:41.465448
4406,246,155,2,2026.4,COMPLETED,2025-09-27 10:55:41.465448
4407,614,178,3,2059.74,COMPLETED,2026-05-31 21:08:41.465448
4408,772,83,4,3539.44,CANCELLED,2026-06-22 04:40:41.465448
4409,371,146,1,1066.96,COMPLETED,2026-04-08 15:35:41.465448
4410,387,44,5,8201.5,COMPLETED,2025-10-08 18:18:41.465448
4411,724,136,5,282.65,CANCELLED,2026-04-06 07:11:41.465448
4412,764,26,1,1636.26,CANCELLED,2026-06-13 10:46:41.465448
4413,375,158,2,1904.92,COMPLETED,2026-02-21 09:09:41.465448
4414,559,58,5,8046.2,COMPLETED,2026-09-10 13:36:41.465448
4415,62,150,2,2596.6,PENDING,2025-09-28 01:50:41.465448
4416,603,100,2,268.08,CANCELLED,2026-08-09 16:27:41.465448
4417,819,191,1,781.26,PENDING,2026-08-25 03:04:41.465448
4418,979,43,3,5797.74,COMPLETED,2026-03-17 02:08:41.465448
4419,800,24,2,2700.6,CANCELLED,2026-08-14 00:48:41.465448
4420,677,187,4,3366.68,COMPLETED,2026-05-06 20:26:41.465448
4421,134,104,2,477.94,PENDING,2025-10-26 19:23:41.465448
4422,763,195,3,4947.39,COMPLETED,2026-09-10 23:27:41.465448
4423,321,142,3,1367.64,PENDING,2026-07-05 19:52:41.465448
4424,97,142,1,455.88,COMPLETED,2025-10-12 02:07:41.465448
4425,364,49,4,3932.84,CANCELLED,2026-07-31 04:31:41.465448
4426,272,33,2,1099.62,COMPLETED,2026-06-07 17:28:41.465448
4427,637,181,4,1942.12,CANCELLED,2026-08-19 12:31:41.465448
4428,822,196,3,3832.23,PENDING,2026-07-25 12:06:41.465448
4429,200,24,4,5401.2,COMPLETED,2026-04-29 02:20:41.465448
4430,345,184,1,250.83,COMPLETED,2026-01-16 02:44:41.465448
4431,929,86,1,1421.25,PENDING,2025-12-10 09:40:41.465448
4432,22,80,2,2610.84,COMPLETED,2026-05-30 18:53:41.465448
4433,888,5,3,780.6,PENDING,2026-03-18 13:02:41.465448
